Response.ID,Duration,Gender,Age,Age.cohort,Regional.Code,Number.Inhabitants,Text.CarbonTaxPolicy,Perceived.CarbonTaxKnowledge,Knowledge.Test1,Knowledge.Test2,Knowledge.Test3,Knowledge.Test4,Knowledge.Test5,Knowledge.Test6,Experiment.Group,CT.Effectiveness,CT.Fairness,CT.Object,CT.PersonalCost,CT.LowIncomeEffect,CT.TrustInPoliticians,CT.Acceptability,CT.Objective,CT.Effectiveness_Rev1,CT.Effectiveness_Rev2,CT.Effectiveness_Rev3,CT.Effectiveness_Rev4,CT.Effectiveness_Rev5,CT.Fairness_Rev1,CT.Fairness_Rev2,CT.Fairness_Rev3,CT.Fairness_Rev4,CT.Fairness_Rev5,CT.PersonalCost_Rev1,CT.PersonalCost_Rev2,CT.PersonalCost_Rev3,CT.PersonalCost_Rev4,CT.PersonalCost_Rev5,CT.LowIncomeEffect_Rev1,CT.LowIncomeEffect_Rev2,CT.LowIncomeEffect_Rev3,CT.LowIncomeEffect_Rev4,CT.LowIncomeEffect_Rev5,CT.Acceptability_Rev1,CT.Acceptability_Rev2,CT.Acceptability_Rev3,CT.Acceptability_Rev4,CT.Acceptability_Rev5,Allocation_Climate,Allocation_LowIncome,Allocation_Universal,EffectivenessOrFairness,Text.CTFairness,NumberOfPeers,NumberOfPeersClimChange,ExpectedSpanishAcceptability,InfoSpanishAcceptability,AcceptabilityAfterInfo,HouseholdSize,MonthlyIncome,Education,ClimateConcern,PoliticalView,PoliticalParty,CarUse,DrivingTime
342900935,215,2,24,2,1,4,Si la verdad es que estoy de acuerdo ,4,1,2,2,2,2,2,2,3,3,3,2,1,3,3,2,2,3,4,4,3,3,3,3,3,1,4,3,4,3,4,3,3,3,4,3,5,4,5,4,3,60,20,20,2,Todos contentos. La verdad estaria bien,50,20,40,2,4,3,4,6,3,8,9,4,3
343080806,561,2,22,2,9,5,Esta bien pero tambien se deberian buscar otras alternativas y hacer cambios a gran escala que afecten mas a las empresas y nos a los ciudadanos como individuos,1,1,3,2,3,3,3,2,4,3,1,3,2,2,4,1,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,30,35,35,3,Que sea justo y ayude a ciudadanos de todas las clases,15,4,50,2,4,3,7,6,4,2,17,3,1
342975265,1512,2,30,3,9,5,Me parece necesaria pero completamente insuficiente. Tendria que limitarse de forma mucho mas radical el uso de combustibles fosiles,1,1,2,2,1,2,2,1,2,4,1,5,5,1,4,2,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,50,50,0,4,"Justicia es que las personas mas afectadas por el cambio climatico reciban una compensacion por los prejuicios que les causan las personas que mas contribuyen a este cambio climatico, en este caso las empresas que emiten mas CO2",50,5,60,1,5,1,3,6,5,1,6,2,1
342881392,1079,1,68,7,3,4,"Ante el da?o que ocasiona el CO2, seria una buena solucion gravar a los productos que lo generan para que sean mas caros y podrian aparecer productos sustitutivos.",1,1,2,2,1,2,2,1,4,3,2,3,2,3,4,2,1,5,2,1,3,3,5,2,1,2,3,5,2,2,2,5,3,4,4,3,2,5,3,2,3,90,10,0,1,Ayudar a las personas que menos CO2 emiten.,10,2,20,1,5,2,5,6,3,4,1,5,3
343100882,567,1,63,6,16,4,"Me parece correcto, ya que ya es hora de que nos preocupemos del futuro",2,3,3,3,3,3,3,1,4,4,1,2,2,2,3,2,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,100,0,0,3,ser coherente,30,5,25,2,3,2,7,6,3,3,9,3,2
342976380,439,2,35,4,1,3,al final se trata de sacar dinero,2,2,2,2,2,2,2,1,2,1,4,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,50,30,2,lo que es mas justo para todos,8,4,0,2,4,5,3,4,3,8,5,5,3
342730765,1517,1,63,6,7,2,Solo en casos determinados,1,3,3,1,1,2,2,1,2,1,1,1,1,1,1,1,3,3,4,2,4,3,3,3,3,4,4,4,4,2,2,4,3,4,2,2,3,3,4,2,2,50,35,15,3,Reparto justo pero da lo mismo los politicos nos enga?aran igual,95,40,50,2,3,2,3,6,2,8,2,5,2
343105426,665,1,68,7,5,4,No conozco de esto,1,3,3,3,3,3,3,1,4,3,4,2,1,1,3,1,3,3,3,3,3,4,3,4,5,4,2,3,3,4,4,5,3,4,4,4,3,3,3,3,3,50,0,50,3,Dar al Cesar lo que es del Cesar,10,0,0,2,3,2,3,6,1,11,10,4,1
342697345,2065,2,24,2,9,5,No va a reducir el consumo de gasolina.,1,2,1,2,2,2,2,2,2,2,1,2,2,1,3,2,1,4,4,2,3,3,5,3,2,2,3,5,4,4,4,5,4,4,4,4,1,5,4,1,4,100,0,0,2,repartir por igual pero teniendo en cuenta las distintas maneras de ser,15,1,45,2,5,3,5,6,4,7,3,3,1
342928077,915,2,46,5,12,4,"Me parece bien, asi utilizaremos el coche solo cuando sea necesario",1,3,3,2,1,3,3,1,4,4,1,3,3,2,3,2,3,3,3,3,3,3,4,4,2,3,5,3,5,4,4,5,3,5,4,4,3,3,3,3,3,50,50,0,3,Dar a cada uno lo que le corresponde,10,0,0,2,3,2,7,6,2,11,17,1,1
342968551,556,1,28,3,9,1,Es una muy buena iniciativa siempre y cuando no se nos vaya de las manos.,2,1,3,2,1,3,1,2,4,3,1,2,2,3,4,2,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,34,33,33,3,Aquello que es moral y socialmente correcto.,25,0,30,1,4,3,5,4,2,7,17,6,3
342969104,773,2,49,5,14,4,me parece muy necesaria,1,3,3,3,3,3,3,1,5,5,3,3,1,3,4,2,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,30,40,30,3,equitividad,24,0,35,1,5,3,3,4,4,4,1,1,1
343084937,716,2,45,5,13,5,Me parece bien que suban los impuestos pero no se si es una medida suficiente para el fin,1,1,2,2,1,2,2,2,4,5,3,2,1,2,5,2,3,5,4,2,4,2,4,3,4,4,3,4,4,5,5,2,2,4,4,4,2,4,4,3,4,40,0,60,3,Igualdad para todos los usuarios independientemente de los ingresos,70,15,70,1,4,1,4,6,4,3,1,2,1
342928165,961,1,48,5,12,3,"Pienso que es necesaria, pero que deberia ser estudiada con rigor y establecer parametros para que el impuesto sea por tramos, de forma que sea equilibrado en relacion al poder adquisitivo.",2,1,1,2,1,2,2,2,4,3,3,2,2,1,4,2,3,2,4,2,3,4,4,5,3,2,3,3,4,3,3,4,3,4,2,2,4,4,4,3,3,40,40,20,3,"La aplicacion de medidas que beneficien a la sociedad en su conjunto, no solo a nivel economico, sino tambien de eficiencia y sostenibilidad energetica y de recursos naturales y sociales y de reduccion de impactos sobre el medio.",12,6,40,1,4,1,3,6,4,4,1,4,1
342972221,1028,1,24,2,1,2,Una puta mierda,4,1,2,2,1,3,2,2,4,3,1,4,2,2,4,2,3,4,4,3,4,3,4,4,3,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,50,25,25,3,"El beneficio de todos, pese a no ser equitativo",40,10,20,2,4,4,4,6,4,8,1,6,3
343194419,733,1,74,7,9,5,CORRECTO AUNQUE HA DE IR ACOMPA?ADA DE OTRAS POLiTICAS DISUASORIAS,3,1,2,3,2,2,3,1,4,4,3,4,4,2,5,2,2,5,4,3,3,4,5,5,2,2,3,4,3,4,4,5,3,5,3,3,3,4,5,2,3,60,40,0,3,CORRECCION DESIGUALDADES ECONOMICAS Y SOCIALES,10,3,60,1,4,3,4,6,4,4,1,4,2
342737190,463,1,34,3,10,5,pues no estaria mal y gastar mas en renovables,1,2,2,3,2,3,3,1,3,3,1,2,2,1,3,1,1,1,1,1,1,4,5,5,4,4,3,5,3,3,5,5,4,5,5,4,4,5,4,4,5,100,0,0,2,"justo, justo para personas",12,2,50,2,5,3,7,6,5,1,4,3,1
342906341,655,1,68,7,13,4,creo que no ya tiene bastantes impuestos,1,3,3,3,3,3,3,2,3,3,1,3,1,1,3,1,1,4,1,1,1,1,5,1,1,1,3,3,3,3,3,5,1,2,4,2,1,5,1,1,1,100,0,0,1,hacer lo que corresponde en cada momento,40,0,10,2,5,2,5,4,3,5,3,5,1
343161857,838,1,71,7,10,2,"Hay que reducir contaminacion; esto tiene, no solo, un coste economico. EL QUE CONTAMINA PAGA. Tiene que ser justo y justificado.",2,2,2,2,1,2,2,2,4,5,3,3,2,3,5,2,2,4,2,1,1,1,5,2,1,2,3,4,3,3,3,4,5,4,3,3,2,5,2,1,2,100,0,0,1,La justicia tiene poco que ver en esta cuestion,10,0,75,2,5,2,5,6,2,3,1,6,3
342978409,1447,2,51,5,12,4,Un impuesto sobre los combustibles fosiles tendria un afan recaudatorio que no disuasorio y que no repercutiria directamente sobre las emisiones de co2. Una politica de incrementacion de recursos en I+D que ayuden a desarrollar nuevos tipos de combustibles menos contaminantes seria una solucion mas real a medio plazo,2,1,3,2,3,2,1,1,3,2,1,1,1,1,1,1,4,4,5,4,5,4,4,5,3,5,4,5,5,4,5,5,5,5,4,5,4,5,5,4,5,50,30,20,3,Que todos en la misma proporcion dependiendo de sus ingresos soporten las cargas fiscales,30,10,20,2,2,3,7,4,3,11,14,6,3
343082353,546,1,45,5,10,1,Creo que es importante reducir las emisiones de co2 pero no que solo paguen los que solo tenemos acceso a ese tipo de fuentes de energias,1,3,3,2,1,2,2,2,2,1,1,1,1,1,2,1,5,2,1,2,2,5,3,2,2,2,4,3,3,3,3,5,2,2,2,2,5,4,3,3,3,60,35,5,3,que las decisiones tomadas para reducir el co2 sean justan y no las tengan que pagar los de siempre,50,2,10,1,1,2,3,6,4,5,3,6,3
343194868,339,1,19,2,1,2,Me parece bien siempre y cuando no retiren los vehiculos que ya hay y siempre y cuando si lo hacen lo ofrezcan a bajo precio,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,4,3,2,2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,2,30,40,30,2,No se,12,3,5,2,2,7,3,3,5,9,15,3,4
342910746,939,2,52,5,13,5,No me parece bien,1,3,3,3,3,3,3,2,3,2,4,1,1,2,1,1,4,2,4,5,1,4,2,2,4,2,2,5,5,4,2,4,1,1,4,1,2,1,1,4,2,10,60,30,4,Apoyar a las personas que estan fuera de poder incorporarse al mundo laboral. Personas con pocos recursos,1,1,10,1,2,1,2,5,2,6,2,2,2
342979998,797,2,44,4,10,4,Creo que los gobiernos han de proporcionar a los ciudadanos energias alternativas y apoyar el uso de energias renovables,1,1,2,2,1,3,2,1,3,2,3,2,1,2,2,2,4,2,2,5,4,4,4,4,5,5,2,4,2,4,4,5,4,4,4,4,3,4,4,5,5,50,20,30,3,"Una reparticion justa es para que todos recibamos por igual, porque devolver a unos mas que a otros puede fomentar un mal uso por parte de las personas que saben que recibiran una parte de lo gastado. Digamos que, si no hay educacion, puede fomentar un abuso de esos recursos sabiendo que 'sale barato'",50,10,0,1,2,4,7,6,4,11,3,6,2
342968802,840,2,55,6,16,4,Todo lo que se pueda hacer para favorecer el cambio climatico esta muy bien,1,3,3,3,3,3,3,1,3,3,1,3,1,1,3,3,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,1,1,3,5,5,5,5,5,25,25,50,1,No he entendido nada,12,6,0,1,3,2,7,5,5,5,1,1,1
343057529,676,2,20,2,1,1,"Me parece bien, que se tomen medidas en el cambio climatico. Aunque creo que esto no es solo el problema del cambio climatico.",2,1,3,3,1,2,2,2,4,4,3,1,1,1,4,1,4,4,4,4,4,5,5,4,5,5,2,2,2,3,3,4,4,3,3,4,4,4,4,4,4,15,15,70,2,Significa que esta hace que haya lo mejor para todos.,20,2,3,1,4,3,5,6,5,5,4,6,2
342889819,917,2,47,5,7,4,Que no se implanten mas impuestos al ciudadano y tome el estado otras medidas.,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,3,5,4,5,4,4,4,4,4,4,3,3,2,3,3,5,3,3,4,3,3,3,3,3,3,50,25,25,3,el ser ecuanime a la hora de tomar una decision,15,1,75,1,2,1,7,6,3,9,2,6,2
342975039,983,2,24,2,5,2,"Me parece una propuesta acertada, ya que, si se implementa, gran parte de las fabricas reduciran notablemente el uso de este, por lo que decrecera la posibilidad de que afecte al cambio climatico.",1,1,3,1,1,2,2,1,4,4,1,2,2,1,5,2,3,5,3,5,5,3,5,3,4,4,3,5,3,4,4,5,5,5,3,3,3,5,3,4,4,50,10,40,3,"Para mi significa que todo este compartido al mismo nivel. No se debe compensar mas a unas personas que a otras, ya que todos somos ciudadanos iguales.",50,15,50,2,5,5,3,5,5,11,16,6,2
342964859,1463,2,74,7,9,5,Ya tendrian que haberlo hecho antes. Es indecente que por incrementar sus garantias estemos respirando un aire que nos enferma,1,1,3,3,1,2,2,1,4,5,1,4,3,2,5,2,4,5,4,2,3,4,5,4,2,3,4,5,4,1,2,5,5,5,2,2,5,5,5,2,2,50,50,0,3,La energia es actualmente imprescindible e injusto no poder acceder totalmente a ella y cuando hay los perjuicios para la salud no se tenga el mismo acceso sanitario,12,5,50,2,5,1,2,4,5,1,4,1,1
342676204,472,1,24,2,16,4,"Hay bastantes impuestos ya, lo que tienen que hacer es fabricar por el bien de la tierra y no por los intereses de los altos cargos.",2,1,1,2,1,2,2,1,3,2,1,3,1,1,2,1,5,4,4,4,3,5,4,4,4,3,3,3,3,3,3,5,2,4,2,2,4,3,3,3,3,10,80,10,3,"Igualdad, respeto...",100,50,10,2,2,3,4,6,4,5,16,4,2
342977898,776,1,46,5,8,1,pues que estoy un poco cansado de tanto impuesto...cuando baja el barril de petroleo la aplicacion en el precio del combustible es inapreciable,3,1,3,1,1,2,2,2,2,1,1,2,1,1,1,1,3,2,2,4,3,4,2,3,5,3,3,4,3,5,3,4,3,4,3,3,3,3,3,4,3,20,30,50,2,distribuir con equidad los impuestos recaudados de esta accion,20,3,10,1,2,4,4,6,2,11,1,6,3
342889502,528,1,58,6,9,2,Estoy de acuerdo y es lo que toca .,1,3,3,3,3,3,3,2,3,3,1,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,50,25,3,dificil evaluar,50,18,28,2,3,1,4,6,3,3,4,3,3
342927951,721,1,46,5,2,1,"para coches de mas de una determinada edad me parece bien, igual de bien que retirar las subvenciones al combustible diesel y que solo sea subvencionado para profesionales y que solo lo echaran en vehiculos de transporte no en sus coches particulares. Para empresas contaminantes me parece perfecto ya que si hacen un descalabro no pagan mas que peque?as multas que les compensa, igual gravandoles bastante harian por contaminar menos.",2,1,1,2,1,2,2,1,3,3,1,4,3,1,3,1,2,4,5,3,3,1,4,5,3,2,3,4,4,3,3,5,4,5,4,4,2,4,5,4,4,50,25,25,3,Justica es que se apoye a los hogares que tienen menos ingresos a que no paguen mas impuestos y que una gran mayoria de los ingresos se dediquen a reparar el da?o hecho por esas emisiones,100,5,30,2,4,2,4,5,4,1,14,5,3
342978147,560,2,43,4,10,3,"Pienso que todo lo que sean impuestos lo acaba pagando el pueblo, la gente trabajadora. Si esos impuestos se dedicaran realmente a invertir en nuevas tecnologias y ademas se desgravaran aun mas aquellas cosas que no generen emisiones toxicas la cosa estaria mas equilibrada",2,1,3,2,1,2,2,1,4,2,3,2,1,1,4,1,1,4,3,3,5,2,4,3,4,5,2,4,4,4,5,5,2,4,4,4,3,4,4,4,5,50,0,50,3,Que quien mas paga (en cuanto a hogares) obtenga el mismo beneficio al menos que el que paga menos,20,1,25,2,4,3,5,6,3,6,3,6,3
343111337,793,1,66,7,8,3,"No me gusta. Espa?a es uno de los paises mas verdes y menos contaminantes del mundo. Los que deben implementar esas politicas deberian ser China o India, no peque?os paises como el nuestro.",1,3,3,3,3,3,3,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,100,5,Que absolutamente todos los contribuyentes por igual sean beneficiarios.,20,0,40,2,1,3,5,2,1,8,5,5,2
342688250,595,1,56,6,1,1,Todo lo tenemos que pagar el ciudadano. Los politicos y politicas que se pongan las pilas,2,1,2,1,3,3,1,2,3,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,3,5,3,5,5,1,2,5,4,100,0,0,6,Algo justo para todos y todas,100,75,10,2,1,4,7,4,5,10,5,6,3
342936050,836,1,42,4,12,3,"me parece que por desgracia en el mundo actual, la economia y por tanto los impuestos es la manera mas efectiva para obligar ha hacer cambios con cierta celeridad",1,2,1,2,1,2,2,1,4,4,3,2,2,2,4,2,3,4,3,3,3,2,4,3,2,3,4,5,4,4,4,4,4,4,3,4,3,5,4,3,3,90,10,0,2,bienestar social,30,2,25,2,4,1,2,6,4,11,14,5,2
343083311,891,2,40,4,8,3,"Si el impuesto sirve para desincentivar el consumo es un comienzo. En cualquier lugar, lo importante es ofrecer alternativas limpias y asequibles para los ciudadanos.",1,1,3,2,1,3,2,2,4,3,3,2,1,3,4,2,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,5,3,4,4,4,3,4,4,3,3,80,20,0,2,"Que dicho impuesto no afecte a los ciudadanos de forma que puedan llegar, por ejemplo, a una situacion de pobreza energetica.",50,10,30,2,4,4,6,6,2,7,17,6,3
342982450,1216,1,35,4,8,4,Pienso que los gobiernos deberian apostar mas por energias limpias y por politicas medioambientales de restauracion de zonas boscosas entre otras.,2,1,1,2,1,2,2,1,4,4,3,2,2,1,4,2,4,4,4,2,2,4,4,4,2,2,3,5,3,4,4,5,5,5,5,5,4,4,4,3,3,50,30,20,2,Aplicacion eficiente de una legislacion.,20,15,40,2,5,2,2,6,4,3,1,6,6
342722934,592,1,24,2,1,5,"Se deberia intentar reducir el uso de barcos, que generan en comparacion varias veces mas CO2 que varios millones de coches. De la misma forma, deberiamos usar el avion cuando sea realmente necesario y prohibir rutas que en coche se puedan hacer en menos de 4 horas. Ayudas a la compra del coche electrico.",4,1,3,2,3,2,2,2,2,2,1,1,1,2,3,2,3,5,3,2,2,2,5,2,3,3,1,5,2,3,2,4,5,3,3,4,3,5,3,2,2,100,0,0,3,Ser igualitario y equitativo,40,10,60,1,3,4,4,6,5,2,4,5,3
342901183,1162,1,49,5,13,5,"Me parece imprescindible, el consumidor medio solo reacciona cuando le tocan el bolsillo.",2,1,2,2,1,2,2,2,4,4,3,3,2,2,1,2,3,5,4,1,2,3,5,4,1,2,3,5,4,1,2,4,4,5,1,2,3,4,5,1,2,60,40,0,3,Reequilibrar la riqueza para que todos los hogares puedan pensar en el bien comun antes que en cubrir sus necesidades basicas.,15,10,10,1,5,4,4,6,4,2,4,1,1
342988611,614,1,59,6,9,4,"Lo facil como siempre subir impuestos para conseguir concienciaciones de la gente. Mis hijos ya estan concienciados con el cambio climatico debido a la educacion recibida y no porque le cobrabamos impuestos, o castigos, etc. La palabra clave es CONCIENCIAR no CASTIGAR",3,1,3,3,3,3,3,2,1,1,4,3,1,1,1,1,5,3,3,5,3,5,4,3,3,3,5,4,3,3,3,5,4,3,3,3,5,4,3,3,3,10,90,0,4,Hacer el bien a todos igual,60,0,10,1,3,4,7,4,3,5,17,6,3
342973590,1433,2,45,5,10,3,"Debe existir algun limite de salario, personas con poco dinero no son capaces de cambiar el coche y si gobierno no esta dispuesto a ayudar a estas personas a cambiar el coche, entonces no lo veo justo cobrarles impuestos adicionales.",1,3,1,2,1,2,3,2,1,2,3,1,1,1,4,2,4,4,5,1,2,4,4,5,1,1,5,4,5,2,2,5,4,5,2,2,4,4,5,1,1,50,50,0,3,"Gente que por ejemplo, pueden permitirse comer cada dia en un restaurante podra sobrevivir facilmente sin compensacion del impuesto de carbono. Gente con poco dinero necesitan cada dia un euro para comer mas o menos decente",11,0,95,1,4,2,3,6,4,11,17,6,3
342911893,392,2,30,3,12,4,me parece bien,2,1,3,2,1,2,1,2,4,4,3,2,2,3,4,2,5,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,70,20,10,4,hacer lo correcto,20,3,60,2,4,5,5,6,4,9,1,5,1
342988292,351,2,35,4,11,1,No se,1,3,3,3,3,3,3,1,3,3,4,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,2,3,4,4,5,3,4,3,2,4,4,3,3,20,60,20,6,No hay justicia,5,0,0,1,1,4,3,5,1,11,17,5,1
342981351,529,2,24,2,10,2,Es adecuado porque es la unica forma de hacer que la poblacion y las empresas reduzcan las emisiones.,2,1,2,2,1,1,2,1,4,5,1,3,2,1,5,2,2,5,4,2,4,2,5,3,4,5,2,5,3,4,4,5,4,4,4,4,2,5,4,4,5,70,0,30,2,"Justicia es que cada uno reciba una compensacion acorde a lo que ha pagado. Pero en el ejemplo tratado, una persona de clase baja si tiene coche contamina lo mismo por kilometro que una persona de clase alta, o quizas mas porque el coche es mas viejo. Por eso no es justo que se utilice un impuesto al carbono para beneficiar solo a las clases bajas. Lo mas justo es utilizarlo en energias renovables de las cuales se va a beneficiar el conjunto de la sociedad.",20,2,20,2,5,2,5,6,4,6,3,2,2
342971574,860,2,33,3,9,4,"Mal, deberian tomar otras medidas",1,3,3,3,3,3,3,1,1,1,4,2,1,1,1,1,5,4,5,5,4,5,4,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,4,30,50,20,3,Que haya compensacion con todo el mundo,10,2,0,2,2,1,3,4,2,7,17,6,3
342968226,1872,2,36,4,9,5,Creo que en vez de seguir cobrando impuestos deberian dar beneficios y concienciar a la gente para que cambie los vehiculos por unos mas sostenibles,1,3,3,2,1,2,2,2,2,1,1,4,1,1,3,2,1,4,2,5,5,1,4,2,5,5,1,3,1,5,5,5,3,5,4,4,1,4,2,5,5,60,0,40,3,que se compense a los que realmente hacen el sacrificio para mejorar,20,6,50,1,4,5,5,6,4,5,17,6,5
342884534,1074,2,37,4,10,5,"No creo que se deban implantar mas impuestos al carbono, creo que lo que deben es incentivar que se usen otras energias. Como ejemplo, en Espa?a se ayudaba a poner paneles solares, de repente dejaron de dar esas ayudas y hicieron que mucha gente se arruinara. El famoso impuesto al sol. Deben ayudar a que emitamos menos CO2 en forma de ayudas no con subidas de impuestos que solo sirven para empobrecer a la clase media. Ayudas a poner paneles solares en las fincas para agua caliente y cosas parecidas, no inventarse impuestos. Hay muchas alternativas eolica, energia de las mareas y muchas mas.",2,1,2,2,1,2,1,2,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,4,4,1,3,1,1,1,100,0,0,1,Si ingresas un dinero por un impuesto seria de justicia que fuera para intentar solucionar ese problema.,50,3,30,1,1,4,2,4,4,4,15,4,1
342737436,623,1,62,6,14,4,siempre que sea razonable me parece bien,1,1,3,2,3,3,2,1,3,3,3,2,1,1,3,2,3,4,3,3,3,3,4,3,3,3,2,4,3,2,3,4,4,4,3,3,3,4,3,3,3,100,0,0,3,lo que seria justo para mi que se hiciera,10,3,20,1,4,2,4,5,3,6,17,4,1
342968425,920,2,55,6,9,2,Lo considero injusto ya que ya pagamos el impuesto de circulacion ademas tambien pagamos impuestos cuando le ponemos el combustible en el coche,2,1,2,2,1,2,2,2,3,2,4,3,1,1,1,1,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,25,60,15,3,que apoyen a los mas necesitados,100,25,0,1,1,2,7,4,5,11,15,6,2
343033631,2340,1,67,7,6,2,Me parece perfecto,1,1,1,2,1,3,2,2,5,5,3,4,4,1,5,2,1,5,3,1,1,1,5,3,1,1,3,5,3,3,3,5,3,4,3,3,3,5,3,3,3,100,0,0,1,Equidad,80,50,80,1,5,2,6,4,5,8,2,5,2
343051571,914,1,66,7,6,2,creo que lo mejor seria eliminar el carbono,1,1,1,3,1,3,3,2,5,5,3,3,3,1,5,1,1,5,1,1,3,1,5,3,3,3,3,5,3,3,3,3,5,3,3,3,3,5,3,3,3,100,0,0,6,pues que no se reparte nunca de forma justa y eficaz,100,10,0,2,5,2,3,3,5,1,1,6,3
342969405,2063,2,29,3,9,4,"Me parece muy bien, tenemos que ser conscientes del medio ambiente y ademas ayudara a impulsar los coches electricos",2,1,3,2,1,2,2,1,4,5,3,2,1,4,4,2,5,5,4,4,4,4,5,5,4,4,3,4,4,4,4,5,4,5,3,4,4,5,5,4,4,40,40,20,3,Que sea justo,20,5,60,1,5,2,5,6,4,1,4,6,4
342901298,407,1,38,4,10,5,"Un timo, una estafa.",5,1,1,2,1,2,2,2,1,3,4,3,3,3,1,1,1,2,1,1,2,2,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,100,3,Equidad retributiva,100,0,7,1,1,8,6,6,1,1,14,6,6
342986821,1057,2,48,5,1,5,"Con un impuesto no se reducen las emisiones, lo unico que se consigue es cargar de impuestos a la gente y no buscar soluciones reales.",1,3,2,2,3,2,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,1,1,1,1,1,100,0,0,3,"Hay opciones muy creativas, que parten de muchos ciudadanos de a pie, que no se utilizan porque no generan beneficios economicos aunque si a nivel medioambiental. No hay intencion real de buscar soluciones y aplicarlas. Asi que me parece muy injusto que se impongan impuestos que realmente no van a aportar ninguna solucion real y efectiva.",25,3,10,1,1,4,4,6,4,3,4,5,2
342909379,794,1,52,5,9,2,Lo encuentro bien. Quien produce carbono tendria que pagar o emitir menos.,3,2,2,2,1,2,3,2,4,1,1,2,3,2,5,2,1,5,3,1,3,3,5,4,2,4,3,5,4,4,4,5,4,4,3,4,2,5,4,3,4,80,5,15,2,pensar igual para todos,10,2,40,2,5,2,5,6,4,3,6,3,1
342910537,753,1,49,5,3,4,Solo tiene afan recaudatorio,2,1,3,2,1,3,2,2,3,2,3,2,1,2,3,1,3,3,4,4,3,4,3,3,3,3,2,3,3,4,3,4,3,3,4,3,4,3,3,4,3,0,0,100,1,Que el impuesto vuelva a quien lo paga.  Que no lo gestionen los politicos y sus amigos,60,0,0,1,2,4,7,4,2,5,1,6,3
343047277,486,2,23,2,9,5,"muy bien, pero hay cosas que contaminan mas",2,1,2,2,3,3,3,1,3,3,1,2,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,40,30,5,para no pagar los pobres,30,10,10,2,4,4,1,6,5,5,16,5,2
342986740,640,2,40,4,13,5,"Solo es una medida para recaudar dinero, el cambio climatico no les importa",1,3,3,3,3,3,3,1,1,1,4,2,1,1,1,1,1,4,4,4,4,1,4,1,2,4,1,3,2,4,4,4,4,4,4,4,1,4,2,4,4,80,0,20,3,"La justicia no existe, es exclusiva de los ricos",50,0,5,1,1,1,3,6,3,9,2,2,1
342914781,769,1,61,6,6,1,No me gusta,1,3,3,3,3,3,3,1,2,2,4,2,1,1,1,1,4,3,2,3,2,2,2,2,2,2,2,3,3,4,3,4,3,3,4,3,2,2,2,2,2,0,0,100,6,Seria justo que lo pagase el gobierno,20,0,25,2,1,2,4,3,2,8,2,5,2
342733358,872,2,43,4,7,1,"La mayor parte de emision de agentes contaminantes son de las grandes factorias, y no se trata de pagar mas impuestos sino de reducir las emisiones, porque con pagar mas impuestos si no se cambia de mentalidad para reducir dichas emisiones, no adelantaremos nada",1,3,3,3,3,3,3,1,2,3,1,3,1,1,3,1,2,2,2,2,2,3,4,3,3,3,3,4,3,3,3,4,3,4,4,4,3,3,3,3,3,70,10,20,3,Justo en lo que se refiere a mejorar lo que estamos destruyendo y contaminando,100,0,5,2,3,1,4,6,3,11,17,6,5
